Time,LSTM_Pred,Time in state
2/23/2026 5:11,CYCLESTART,00:04.0
2/23/2026 5:11,IDLE,00:06.0
2/23/2026 5:11,CYCLESTART,00:01.0
2/23/2026 5:11,IDLE,00:16.0
2/23/2026 5:11,CYCLESTART,00:01.0
2/23/2026 5:11,IDLE,00:09.0
2/23/2026 5:11,CYCLESTART,00:02.0
2/23/2026 5:12,IDLE,00:09.0
2/23/2026 5:12,CYCLESTART,00:03.0
2/23/2026 5:12,IDLE,00:10.5
2/23/2026 5:12,CYCLESTART,00:01.0
2/23/2026 5:12,IDLE,00:15.0
2/23/2026 5:12,CYCLESTART,00:01.0
2/23/2026 5:12,IDLE,00:14.0
2/23/2026 5:12,CYCLESTART,39:12.9
2/23/2026 6:52,IDLE,00:01.0
2/23/2026 6:52,CYCLESTART,27:28.5
2/23/2026 7:19,INCYCLE,00:29.0
2/23/2026 7:20,CYCLESTART,00:51.0
2/23/2026 7:20,IDLE,00:01.0
2/23/2026 7:20,CYCLESTART,00:03.0
2/23/2026 7:21,IDLE,00:03.0
2/23/2026 7:21,CYCLESTART,00:06.0
2/23/2026 7:21,IDLE,00:01.0
2/23/2026 7:21,CYCLESTART,00:40.0
2/23/2026 7:21,IDLE,00:07.0
2/23/2026 7:21,CYCLESTART,00:02.0
2/23/2026 7:22,IDLE,00:22.5
2/23/2026 7:22,INCYCLE,00:13.0
2/23/2026 7:22,IDLE,00:51.1
2/23/2026 7:23,CYCLESTART,00:05.0
2/23/2026 7:23,IDLE,00:04.0
2/23/2026 7:23,CYCLESTART,00:01.0
2/23/2026 7:23,IDLE,00:02.0
2/23/2026 7:23,CYCLESTART,00:01.0
2/23/2026 7:23,IDLE,00:12.0
2/23/2026 7:23,CYCLESTART,00:01.0
2/23/2026 7:23,IDLE,00:10.5
2/23/2026 7:24,CYCLESTART,00:02.0
2/23/2026 7:24,IDLE,00:18.0
2/23/2026 7:24,CYCLESTART,00:03.0
2/23/2026 7:24,IDLE,00:01.0
2/23/2026 7:24,CYCLESTART,00:49.0
2/23/2026 7:25,IDLE,00:07.0
2/23/2026 7:25,CYCLESTART,00:01.0
2/23/2026 7:25,IDLE,00:20.0
2/23/2026 7:25,CYCLESTART,20:14.2
2/23/2026 7:45,INCYCLE,00:01.0
2/23/2026 7:45,CYCLESTART,00:02.0
2/23/2026 7:46,INCYCLE,00:01.0
2/23/2026 7:46,CYCLESTART,00:02.0
2/23/2026 7:46,INCYCLE,00:09.0
2/23/2026 7:46,CYCLESTART,00:02.0
2/23/2026 7:46,INCYCLE,00:24.0
2/23/2026 7:46,CYCLESTART,00:03.0
2/23/2026 7:46,INCYCLE,00:02.0
2/23/2026 7:46,CYCLESTART,00:02.0
2/23/2026 7:46,IDLE,00:01.0
2/23/2026 7:46,CYCLESTART,00:03.0
2/23/2026 7:46,IDLE,00:04.0
2/23/2026 7:46,CYCLESTART,00:02.0
2/23/2026 7:46,IDLE,00:01.0
2/23/2026 7:46,CYCLESTART,00:06.0
2/23/2026 7:47,INCYCLE,00:01.0
2/23/2026 7:47,IDLE,00:03.0
2/23/2026 7:47,CYCLESTART,00:03.0
2/23/2026 7:47,IDLE,00:02.0
2/23/2026 7:47,CYCLESTART,00:02.0
2/23/2026 7:47,IDLE,00:01.0
2/23/2026 7:47,CYCLESTART,00:05.0
2/23/2026 7:47,IDLE,00:03.0
2/23/2026 7:47,CYCLESTART,00:02.0
2/23/2026 7:47,IDLE,00:01.0
2/23/2026 7:47,CYCLESTART,33:50.5
2/23/2026 8:21,IDLE,00:02.0
2/23/2026 8:21,CYCLESTART,00:01.0
2/23/2026 8:21,IDLE,00:02.0
2/23/2026 8:21,CYCLESTART,00:13.0
2/23/2026 8:21,IDLE,00:07.0
2/23/2026 8:21,CYCLESTART,00:10.0
2/23/2026 8:21,IDLE,00:05.0
2/23/2026 8:21,CYCLESTART,00:05.0
2/23/2026 8:22,IDLE,01:01.5
2/23/2026 8:23,CYCLESTART,00:01.0
2/23/2026 8:23,IDLE,00:05.0
2/23/2026 8:23,CYCLESTART,00:01.0
2/23/2026 8:23,IDLE,00:02.0
2/23/2026 8:23,CYCLESTART,00:18.0
2/23/2026 8:23,IDLE,00:06.0
2/23/2026 8:23,CYCLESTART,00:01.0
2/23/2026 8:23,IDLE,00:02.0
2/23/2026 8:23,CYCLESTART,00:20.0
2/23/2026 8:23,IDLE,01:37.5
2/23/2026 8:25,CYCLESTART,00:02.0
2/23/2026 8:25,IDLE,00:01.0
2/23/2026 8:25,CYCLESTART,00:03.0
2/23/2026 8:25,IDLE,00:20.0
2/23/2026 8:26,CYCLESTART,00:13.0
2/23/2026 8:26,IDLE,00:01.0
2/23/2026 8:26,CYCLESTART,00:02.0
2/23/2026 8:26,IDLE,00:26.0
2/23/2026 8:26,CYCLESTART,00:17.0
2/23/2026 8:27,IDLE,00:01.0
2/23/2026 8:27,CYCLESTART,04:36.6
2/23/2026 8:31,INCYCLE,00:01.0
2/23/2026 8:31,CYCLESTART,00:07.0
2/23/2026 8:31,INCYCLE,00:02.0
2/23/2026 8:31,CYCLESTART,00:01.0
2/23/2026 8:31,INCYCLE,08:44.6
2/23/2026 8:40,IDLE,00:14.0
2/23/2026 8:40,INCYCLE,00:03.0
2/23/2026 8:40,IDLE,00:05.0
2/23/2026 8:40,INCYCLE,00:10.0
2/23/2026 8:41,IDLE,00:06.0
2/23/2026 8:41,INCYCLE,00:01.0
2/23/2026 8:41,IDLE,00:02.0
2/23/2026 8:41,INCYCLE,00:01.0
2/23/2026 8:41,IDLE,03:11.5
2/23/2026 8:44,CYCLESTART,00:01.0
2/23/2026 8:44,IDLE,01:13.5
2/23/2026 8:45,CYCLESTART,00:02.0
2/23/2026 8:45,IDLE,00:12.0
2/23/2026 8:45,CYCLESTART,02:16.5
2/23/2026 8:48,INCYCLE,00:31.0
2/23/2026 8:48,CYCLESTART,00:07.5
2/23/2026 8:48,IDLE,00:30.0
2/23/2026 8:49,INCYCLE,03:50.7
2/23/2026 8:53,CYCLESTART,00:02.0
2/23/2026 8:53,INCYCLE,00:01.0
2/23/2026 8:53,CYCLESTART,00:19.0
2/23/2026 8:53,INCYCLE,00:04.0
2/23/2026 8:53,IDLE,00:08.0
2/23/2026 8:53,INCYCLE,00:21.1
2/23/2026 8:54,IDLE,00:03.0
2/23/2026 8:54,INCYCLE,00:03.0
2/23/2026 8:54,IDLE,00:24.0
2/23/2026 8:54,INCYCLE,00:02.0
2/23/2026 8:54,IDLE,00:01.0
2/23/2026 8:54,INCYCLE,03:45.0
2/23/2026 8:58,IDLE,00:01.0
2/23/2026 8:58,INCYCLE,13:06.2
2/23/2026 9:11,IDLE,00:07.0
2/23/2026 9:11,INCYCLE,00:02.0
2/23/2026 9:11,IDLE,00:07.5
2/23/2026 9:11,INCYCLE,00:19.0
2/23/2026 9:12,IDLE,02:51.5
2/23/2026 9:14,INCYCLE,00:03.0
2/23/2026 9:15,IDLE,00:02.0
2/23/2026 9:15,INCYCLE,00:04.0
2/23/2026 9:15,IDLE,00:01.0
2/23/2026 9:15,INCYCLE,00:09.0
2/23/2026 9:15,IDLE,00:04.0
2/23/2026 9:15,INCYCLE,00:07.0
2/23/2026 9:15,IDLE,00:10.0
2/23/2026 9:15,INCYCLE,00:02.0
2/23/2026 9:15,IDLE,00:01.0
2/23/2026 9:15,INCYCLE,00:05.0
2/23/2026 9:15,IDLE,00:01.0
2/23/2026 9:15,INCYCLE,00:06.0
2/23/2026 9:15,IDLE,03:02.5
2/23/2026 9:18,CYCLESTART,00:02.0
2/23/2026 9:18,IDLE,00:01.0
2/23/2026 9:19,CYCLESTART,00:02.0
2/23/2026 9:19,IDLE,00:01.0
2/23/2026 9:19,INCYCLE,00:14.0
2/23/2026 9:19,CYCLESTART,00:21.5
2/23/2026 9:19,INCYCLE,00:17.0
2/23/2026 9:19,CYCLESTART,00:15.0
2/23/2026 9:20,INCYCLE,00:07.0
2/23/2026 9:20,CYCLESTART,00:01.0
2/23/2026 9:20,INCYCLE,01:28.0
2/23/2026 9:21,CYCLESTART,00:16.0
2/23/2026 9:22,INCYCLE,00:25.5
2/23/2026 9:22,IDLE,00:02.0
2/23/2026 9:22,INCYCLE,01:52.0
2/23/2026 9:24,IDLE,01:05.5
2/23/2026 9:25,INCYCLE,11:07.2
2/23/2026 9:36,IDLE,00:26.0
2/23/2026 9:37,INCYCLE,00:11.0
2/23/2026 9:37,IDLE,00:02.0
2/23/2026 9:37,INCYCLE,00:01.0
2/23/2026 9:37,IDLE,00:02.0
2/23/2026 9:37,INCYCLE,00:01.0
2/23/2026 9:37,IDLE,00:03.0
2/23/2026 9:37,INCYCLE,00:08.0
2/23/2026 9:37,IDLE,00:02.0
2/23/2026 9:37,INCYCLE,00:12.0
2/23/2026 9:37,IDLE,00:02.0
2/23/2026 9:37,INCYCLE,27:05.2
2/23/2026 10:04,CYCLESTART,00:01.0
2/23/2026 10:04,IDLE,00:03.0
2/23/2026 10:04,CYCLESTART,00:01.0
2/23/2026 10:04,IDLE,00:02.0
2/23/2026 10:04,CYCLESTART,00:14.0
2/23/2026 10:05,IDLE,00:19.0
2/23/2026 10:05,INCYCLE,00:05.0
2/23/2026 10:05,IDLE,00:02.0
2/23/2026 10:05,INCYCLE,00:01.0
2/23/2026 10:05,IDLE,00:02.0
2/23/2026 10:05,INCYCLE,00:03.0
2/23/2026 10:05,IDLE,00:13.0
2/23/2026 10:05,INCYCLE,00:01.0
2/23/2026 10:05,IDLE,00:06.0
2/23/2026 10:06,INCYCLE,00:01.0
2/23/2026 10:06,IDLE,00:03.0
2/23/2026 10:06,INCYCLE,00:11.0
2/23/2026 10:06,IDLE,00:03.0
2/23/2026 10:06,INCYCLE,00:30.0
2/23/2026 10:06,IDLE,00:01.0
2/23/2026 10:06,INCYCLE,00:07.0
2/23/2026 10:06,IDLE,00:02.0
2/23/2026 10:07,INCYCLE,00:02.0
2/23/2026 10:07,IDLE,00:03.0
2/23/2026 10:07,INCYCLE,00:35.5
2/23/2026 10:07,IDLE,01:18.0
2/23/2026 10:08,INCYCLE,00:20.0
2/23/2026 10:09,IDLE,00:06.0
2/23/2026 10:09,INCYCLE,00:11.5
2/23/2026 10:09,IDLE,00:03.0
2/23/2026 10:09,INCYCLE,00:25.0
2/23/2026 10:10,IDLE,02:14.0
2/23/2026 10:12,CYCLESTART,00:01.5
2/23/2026 10:12,IDLE,00:47.0
2/23/2026 10:13,CYCLESTART,01:54.0
2/23/2026 10:15,IDLE,01:32.5
2/23/2026 10:16,INCYCLE,00:07.0
2/23/2026 10:16,IDLE,00:02.0
2/23/2026 10:16,INCYCLE,00:11.0
2/23/2026 10:16,IDLE,00:35.0
2/23/2026 10:17,INCYCLE,00:14.5
2/23/2026 10:17,IDLE,00:02.0
2/23/2026 10:17,INCYCLE,00:42.0
2/23/2026 10:18,IDLE,00:04.0
2/23/2026 10:18,INCYCLE,00:01.0
2/23/2026 10:18,IDLE,00:02.0
2/23/2026 10:18,CYCLESTART,00:01.0
2/23/2026 10:18,INCYCLE,00:03.0
2/23/2026 10:18,CYCLESTART,33:20.7
2/23/2026 10:51,INCYCLE,00:20.0
2/23/2026 10:52,CYCLESTART,00:22.0
2/23/2026 10:52,INCYCLE,00:01.0
2/23/2026 10:52,CYCLESTART,00:07.0
2/23/2026 10:52,INCYCLE,00:02.0
2/23/2026 10:52,CYCLESTART,00:04.0
2/23/2026 10:52,INCYCLE,00:21.0
2/23/2026 10:53,CYCLESTART,00:02.0
2/23/2026 10:53,INCYCLE,00:01.0
2/23/2026 10:53,CYCLESTART,00:02.0
2/23/2026 10:53,INCYCLE,00:04.0
2/23/2026 10:53,CYCLESTART,01:02.5
2/23/2026 10:54,INCYCLE,00:04.0
2/23/2026 10:54,CYCLESTART,11:17.1
2/23/2026 11:05,INCYCLE,00:03.0
2/23/2026 11:05,CYCLESTART,00:05.0
2/23/2026 11:05,INCYCLE,01:58.5
2/23/2026 11:07,IDLE,01:08.1
2/23/2026 11:09,INCYCLE,02:04.5
2/23/2026 11:11,IDLE,00:02.0
2/23/2026 11:11,INCYCLE,00:03.0
2/23/2026 11:11,IDLE,00:02.0
2/23/2026 11:11,INCYCLE,00:02.0
2/23/2026 11:11,IDLE,00:01.0
2/23/2026 11:11,INCYCLE,00:03.0
2/23/2026 11:11,IDLE,00:46.0
2/23/2026 11:12,CYCLESTART,01:55.1
2/23/2026 11:14,INCYCLE,00:19.0
2/23/2026 11:14,CYCLESTART,00:16.5
2/23/2026 11:14,IDLE,00:44.1
2/23/2026 11:15,INCYCLE,03:45.5
2/23/2026 11:19,IDLE,00:08.0
2/23/2026 11:19,CYCLESTART,00:12.5
2/23/2026 11:19,IDLE,00:03.0
2/23/2026 11:19,INCYCLE,00:01.0
2/23/2026 11:19,IDLE,00:07.0
2/23/2026 11:19,CYCLESTART,00:01.0
2/23/2026 11:19,INCYCLE,00:02.0
2/23/2026 11:19,IDLE,00:03.0
2/23/2026 11:19,INCYCLE,00:07.0
2/23/2026 11:19,IDLE,00:01.0
2/23/2026 11:19,INCYCLE,00:30.0
2/23/2026 11:20,IDLE,00:01.0
2/23/2026 11:20,INCYCLE,00:25.0
2/23/2026 11:20,IDLE,00:01.0
2/23/2026 11:20,INCYCLE,00:12.0
2/23/2026 11:21,IDLE,00:01.0
2/23/2026 11:21,INCYCLE,16:53.3
2/23/2026 11:37,IDLE,00:07.0
2/23/2026 11:38,INCYCLE,00:03.0
2/23/2026 11:38,IDLE,00:01.0
2/23/2026 11:38,INCYCLE,00:10.5
2/23/2026 11:38,IDLE,00:02.0
2/23/2026 11:38,INCYCLE,00:11.0
2/23/2026 11:38,IDLE,00:17.0
2/23/2026 11:38,INCYCLE,00:03.0
2/23/2026 11:38,IDLE,00:02.0
2/23/2026 11:38,INCYCLE,00:05.0
2/23/2026 11:38,IDLE,03:29.5
2/23/2026 11:42,CYCLESTART,04:28.1
2/23/2026 11:46,INCYCLE,02:07.1
2/23/2026 11:49,IDLE,00:27.0
2/23/2026 11:49,INCYCLE,00:02.0
2/23/2026 11:49,IDLE,00:01.5
2/23/2026 11:49,INCYCLE,00:07.0
2/23/2026 11:49,IDLE,00:01.0
2/23/2026 11:49,INCYCLE,00:06.0
2/23/2026 11:49,IDLE,00:03.0
2/23/2026 11:49,INCYCLE,00:01.0
2/23/2026 11:49,IDLE,00:02.0
2/23/2026 11:49,INCYCLE,00:01.0
2/23/2026 11:49,IDLE,00:10.0
2/23/2026 11:50,INCYCLE,00:07.0
2/23/2026 11:50,IDLE,00:01.0
2/23/2026 11:50,INCYCLE,03:26.5
2/23/2026 11:53,CYCLESTART,00:04.0
2/23/2026 11:53,INCYCLE,00:07.0
2/23/2026 11:53,CYCLESTART,00:03.0
2/23/2026 11:53,INCYCLE,00:03.0
2/23/2026 11:53,CYCLESTART,00:01.0
2/23/2026 11:53,INCYCLE,00:02.0
2/23/2026 11:53,CYCLESTART,00:01.0
2/23/2026 11:53,INCYCLE,00:30.5
2/23/2026 11:54,CYCLESTART,00:07.0
2/23/2026 11:54,INCYCLE,00:07.0
2/23/2026 11:54,CYCLESTART,00:01.0
2/23/2026 11:54,INCYCLE,09:47.0
2/23/2026 12:04,IDLE,00:02.0
2/23/2026 12:04,INCYCLE,00:07.0
2/23/2026 12:04,IDLE,00:06.0
2/23/2026 12:04,INCYCLE,00:01.0
2/23/2026 12:04,IDLE,00:05.0
2/23/2026 12:04,INCYCLE,00:01.0
2/23/2026 12:04,IDLE,00:03.0
2/23/2026 12:04,INCYCLE,00:03.0
2/23/2026 12:04,IDLE,00:01.0
2/23/2026 12:05,INCYCLE,27:00.4
2/23/2026 12:32,IDLE,00:02.0
2/23/2026 12:32,INCYCLE,00:01.0
2/23/2026 12:32,IDLE,00:34.0
2/23/2026 12:32,INCYCLE,00:20.0
2/23/2026 12:32,IDLE,00:02.0
2/23/2026 12:33,INCYCLE,00:04.0
2/23/2026 12:33,IDLE,01:08.0
2/23/2026 12:34,INCYCLE,00:03.0
2/23/2026 12:34,IDLE,00:01.0
2/23/2026 12:34,INCYCLE,00:02.0
2/23/2026 12:34,IDLE,00:01.0
2/23/2026 12:34,INCYCLE,00:04.5
2/23/2026 12:34,IDLE,00:02.0
2/23/2026 12:34,INCYCLE,00:04.0
2/23/2026 12:34,IDLE,00:19.0
2/23/2026 12:34,INCYCLE,00:01.0
2/23/2026 12:34,IDLE,00:03.0
2/23/2026 12:34,INCYCLE,00:03.0
2/23/2026 12:34,CYCLESTART,00:01.0
2/23/2026 12:34,INCYCLE,00:03.0
2/23/2026 12:34,CYCLESTART,00:01.0
2/23/2026 12:35,INCYCLE,00:09.0
2/23/2026 12:35,IDLE,00:01.0
2/23/2026 12:35,INCYCLE,00:02.0
2/23/2026 12:35,IDLE,00:01.0
2/23/2026 12:35,INCYCLE,00:13.0
2/23/2026 12:35,IDLE,00:01.0
2/23/2026 12:35,INCYCLE,00:01.0
2/23/2026 12:35,IDLE,00:19.0
2/23/2026 12:35,CYCLESTART,00:50.1
2/23/2026 12:36,IDLE,00:01.0
2/23/2026 12:36,CYCLESTART,00:13.0
2/23/2026 12:36,IDLE,00:02.0
2/23/2026 12:36,CYCLESTART,00:27.5
2/23/2026 12:37,IDLE,02:48.5
2/23/2026 12:40,CYCLESTART,00:06.0
2/23/2026 12:40,IDLE,00:09.0
2/23/2026 12:40,CYCLESTART,00:01.0
2/23/2026 12:40,IDLE,01:37.5
2/23/2026 12:42,INCYCLE,00:05.0
2/23/2026 12:42,IDLE,00:04.0
2/23/2026 12:42,INCYCLE,00:01.0
2/23/2026 12:42,IDLE,00:14.0
2/23/2026 12:42,INCYCLE,02:34.5
2/23/2026 12:45,IDLE,00:17.0
2/23/2026 12:45,INCYCLE,01:15.5
2/23/2026 12:46,IDLE,10:27.8
2/23/2026 12:57,CYCLESTART,00:03.0
2/23/2026 12:57,IDLE,00:06.0
2/23/2026 12:57,CYCLESTART,00:02.0
2/23/2026 12:57,IDLE,01:20.5
2/23/2026 12:58,CYCLESTART,06:53.6
2/23/2026 13:05,INCYCLE,13:41.6
2/23/2026 13:19,IDLE,06:44.0
2/23/2026 13:25,CYCLESTART,00:03.0
2/23/2026 13:25,IDLE,00:01.0
2/23/2026 13:25,CYCLESTART,00:27.5
2/23/2026 13:26,IDLE,00:05.0
2/23/2026 13:26,CYCLESTART,01:00.0
2/23/2026 13:27,IDLE,00:03.0
2/23/2026 13:27,CYCLESTART,00:28.0
2/23/2026 13:28,IDLE,00:01.0
2/23/2026 13:28,CYCLESTART,13:27.4
2/23/2026 15:41,CYCLESTART,00:01.0
2/23/2026 15:41,IDLE,00:09.0
2/23/2026 15:41,CYCLESTART,00:01.0
2/23/2026 15:41,IDLE,00:12.0
2/23/2026 15:41,CYCLESTART,00:01.0
2/23/2026 15:41,IDLE,02:56.1
2/23/2026 15:44,CYCLESTART,10:47.8
2/23/2026 15:55,INCYCLE,01:05.0
2/23/2026 15:56,CYCLESTART,00:06.0
2/23/2026 15:56,INCYCLE,00:03.0
2/23/2026 15:56,CYCLESTART,00:01.0
2/23/2026 15:56,INCYCLE,00:06.0
2/23/2026 15:56,CYCLESTART,00:48.5
2/23/2026 15:57,INCYCLE,00:17.5
2/23/2026 15:58,CYCLESTART,00:02.0
2/23/2026 15:58,INCYCLE,00:03.0
2/23/2026 15:58,CYCLESTART,00:02.0
2/23/2026 15:58,INCYCLE,00:07.0
2/23/2026 15:58,CYCLESTART,00:01.0
2/23/2026 15:58,INCYCLE,00:02.0
2/23/2026 15:58,CYCLESTART,04:05.9
2/23/2026 17:02,INCYCLE,00:07.0
2/23/2026 17:02,CYCLESTART,00:25.5
2/23/2026 17:02,INCYCLE,00:01.0
2/23/2026 17:03,CYCLESTART,00:12.0
2/23/2026 17:03,INCYCLE,00:01.0
2/23/2026 17:03,CYCLESTART,00:03.0
2/23/2026 17:03,INCYCLE,00:02.0
2/23/2026 17:03,CYCLESTART,01:05.6
2/23/2026 17:04,IDLE,00:21.5
2/23/2026 17:04,CYCLESTART,00:01.0
2/23/2026 17:04,IDLE,00:21.6
2/23/2026 17:05,CYCLESTART,00:16.0
2/23/2026 17:05,IDLE,00:11.0
2/23/2026 17:05,CYCLESTART,00:11.2
2/23/2026 17:05,IDLE,00:37.9
2/23/2026 17:06,CYCLESTART,00:35.5
2/23/2026 17:06,IDLE,00:15.0
2/23/2026 17:07,CYCLESTART,00:03.0
2/23/2026 17:07,IDLE,00:01.0
2/23/2026 17:07,CYCLESTART,00:09.1
2/23/2026 17:07,IDLE,00:04.0
2/23/2026 17:07,CYCLESTART,00:01.0
2/23/2026 17:07,IDLE,00:02.0
2/23/2026 17:07,CYCLESTART,00:01.0
2/23/2026 17:07,IDLE,00:08.0
2/23/2026 17:07,CYCLESTART,00:05.0
2/23/2026 17:07,IDLE,00:03.0
2/23/2026 17:07,CYCLESTART,00:09.5
2/23/2026 17:08,IDLE,00:02.0
2/23/2026 17:08,CYCLESTART,00:01.0
2/23/2026 17:08,IDLE,00:03.0
2/23/2026 17:08,CYCLESTART,00:06.0
2/23/2026 17:08,IDLE,00:01.0
2/23/2026 17:08,CYCLESTART,00:02.0
2/23/2026 17:08,IDLE,00:01.0
2/23/2026 17:08,CYCLESTART,04:21.6
2/23/2026 17:12,INCYCLE,00:13.5
2/23/2026 17:12,CYCLESTART,00:09.0
2/23/2026 17:13,INCYCLE,00:27.5
2/23/2026 17:13,IDLE,00:15.2
2/23/2026 17:13,CYCLESTART,00:03.0
2/23/2026 17:13,IDLE,00:36.6
2/23/2026 17:14,CYCLESTART,00:02.0
2/23/2026 17:14,IDLE,00:04.0
2/23/2026 17:14,CYCLESTART,00:01.0
2/23/2026 17:14,IDLE,00:26.5
2/23/2026 17:14,CYCLESTART,00:31.5
2/23/2026 17:15,IDLE,00:02.5
2/23/2026 17:15,CYCLESTART,00:16.0
2/23/2026 17:15,IDLE,00:02.0
2/23/2026 17:15,CYCLESTART,00:06.5
2/23/2026 17:15,IDLE,01:19.2
2/23/2026 17:17,CYCLESTART,00:02.0
2/23/2026 17:17,IDLE,00:04.0
2/23/2026 17:17,CYCLESTART,00:07.0
2/23/2026 17:17,IDLE,00:59.0
2/23/2026 17:18,CYCLESTART,07:42.5
2/23/2026 17:26,IDLE,00:01.0
2/23/2026 17:26,CYCLESTART,00:57.7
2/23/2026 17:27,IDLE,00:01.0
2/23/2026 17:27,CYCLESTART,00:13.0
2/23/2026 17:27,IDLE,00:01.0
2/23/2026 17:27,CYCLESTART,00:02.0
2/23/2026 17:27,IDLE,00:01.0
2/23/2026 17:27,CYCLESTART,00:35.0
2/23/2026 17:28,IDLE,00:08.0
2/23/2026 17:28,CYCLESTART,00:31.0
2/23/2026 17:28,IDLE,00:06.0
2/23/2026 17:28,CYCLESTART,00:04.0
2/23/2026 17:28,IDLE,00:02.0
2/23/2026 17:28,CYCLESTART,00:08.2
2/23/2026 17:29,IDLE,00:05.9
2/23/2026 17:29,CYCLESTART,00:04.0
2/23/2026 17:29,IDLE,00:02.0
2/23/2026 17:29,CYCLESTART,00:00.9
2/23/2026 17:29,IDLE,00:04.0
2/23/2026 17:29,CYCLESTART,00:23.0
2/23/2026 17:29,IDLE,00:01.0
2/23/2026 17:29,CYCLESTART,00:02.0
2/23/2026 17:29,IDLE,00:18.2
2/23/2026 17:30,CYCLESTART,00:03.0
2/23/2026 17:30,IDLE,00:01.1
2/23/2026 17:30,CYCLESTART,00:05.0
2/23/2026 17:30,IDLE,00:01.0
2/23/2026 17:30,CYCLESTART,00:44.6
2/23/2026 17:30,IDLE,00:04.0
2/23/2026 17:31,CYCLESTART,00:01.0
2/23/2026 17:31,IDLE,00:02.0
2/23/2026 17:31,CYCLESTART,00:01.0
2/23/2026 17:31,IDLE,00:15.5
2/23/2026 17:31,CYCLESTART,02:08.5
2/23/2026 17:33,IDLE,00:06.0
2/23/2026 17:33,CYCLESTART,00:03.0
2/23/2026 17:33,IDLE,00:09.0
2/23/2026 17:33,CYCLESTART,00:06.0
2/23/2026 17:33,IDLE,00:03.0
2/23/2026 17:33,CYCLESTART,00:20.8
2/23/2026 17:34,IDLE,00:02.0
2/23/2026 17:34,CYCLESTART,00:07.0
2/23/2026 17:34,IDLE,00:01.0
2/23/2026 17:34,CYCLESTART,00:03.0
2/23/2026 17:34,IDLE,00:07.0
2/23/2026 17:34,CYCLESTART,00:03.0
2/23/2026 17:34,IDLE,00:01.0
2/23/2026 17:34,CYCLESTART,00:03.1
2/23/2026 17:34,IDLE,00:09.9
2/23/2026 17:34,CYCLESTART,00:02.0
2/23/2026 17:34,IDLE,00:02.9
2/23/2026 17:34,CYCLESTART,05:04.3
2/23/2026 17:40,IDLE,00:03.0
2/23/2026 17:40,CYCLESTART,09:41.5
2/23/2026 17:49,INCYCLE,00:04.0
2/23/2026 17:49,CYCLESTART,00:33.1
2/23/2026 17:50,IDLE,02:20.2
2/23/2026 17:52,CYCLESTART,00:10.0
2/23/2026 17:52,IDLE,00:02.0
2/23/2026 17:52,CYCLESTART,00:05.0
2/23/2026 17:53,IDLE,00:15.0
2/23/2026 17:53,CYCLESTART,00:01.0
2/23/2026 17:53,IDLE,00:05.0
2/23/2026 17:53,CYCLESTART,00:04.0
2/23/2026 17:53,IDLE,00:03.0
2/23/2026 17:53,CYCLESTART,00:27.0
2/23/2026 17:53,IDLE,00:02.0
2/23/2026 17:53,CYCLESTART,00:08.0
2/23/2026 17:54,IDLE,00:06.0
2/23/2026 17:54,CYCLESTART,02:40.1
2/23/2026 17:56,IDLE,00:25.0
2/23/2026 17:57,CYCLESTART,00:03.0
2/23/2026 17:57,IDLE,00:01.0
2/23/2026 17:57,CYCLESTART,00:03.0
2/23/2026 17:57,IDLE,00:01.0
2/23/2026 17:57,CYCLESTART,00:01.9
2/23/2026 17:57,IDLE,00:08.0
2/23/2026 17:57,CYCLESTART,00:02.0
2/23/2026 17:57,IDLE,00:03.0
2/23/2026 17:57,CYCLESTART,00:05.6
2/23/2026 17:57,IDLE,00:19.0
2/23/2026 17:58,CYCLESTART,00:01.0
2/23/2026 17:58,IDLE,00:02.0
2/23/2026 17:58,CYCLESTART,00:03.7
2/23/2026 17:58,IDLE,00:18.3
2/23/2026 17:58,CYCLESTART,00:02.0
2/23/2026 17:58,IDLE,00:03.0
2/23/2026 17:58,CYCLESTART,00:03.0
2/23/2026 17:58,IDLE,00:01.0
2/23/2026 17:58,CYCLESTART,13:09.0
2/23/2026 19:11,IDLE,00:02.0
2/23/2026 19:11,CYCLESTART,00:01.0
2/23/2026 19:11,IDLE,00:02.0
2/23/2026 19:11,CYCLESTART,00:01.0
2/23/2026 19:11,IDLE,00:01.0
2/23/2026 19:11,CYCLESTART,00:02.5
2/23/2026 19:11,IDLE,02:04.1
2/23/2026 19:14,CYCLESTART,00:01.4
2/23/2026 19:14,IDLE,00:12.0
2/23/2026 19:14,CYCLESTART,01:19.6
2/23/2026 19:15,IDLE,00:01.0
2/23/2026 19:15,CYCLESTART,02:14.6
2/23/2026 19:17,IDLE,00:02.0
2/23/2026 19:17,CYCLESTART,00:56.0
2/23/2026 19:18,IDLE,00:17.5
2/23/2026 19:19,CYCLESTART,00:12.1
2/23/2026 19:19,IDLE,01:42.1
2/23/2026 19:20,CYCLESTART,04:19.6
2/23/2026 19:25,IDLE,03:07.1
2/23/2026 19:28,CYCLESTART,00:04.0
2/23/2026 19:28,IDLE,00:16.0
2/23/2026 19:28,CYCLESTART,00:06.0
2/23/2026 19:28,IDLE,44:27.6
2/23/2026 20:13,CYCLESTART,00:02.0
2/23/2026 20:13,IDLE,00:06.0
2/23/2026 20:13,CYCLESTART,00:02.0
2/23/2026 20:13,IDLE,01:02.9
2/23/2026 20:14,CYCLESTART,00:10.5
